name	unique reads 181004-190521_Brain_S35 181004-190521_Brain_S35	181004-190521_Brain_S35	181004-190521_Brain_S35 (mult. map. adj.)	181004-190521_Brain_S35181004-190521_Brain_S35(lib)	181004-190521_Brain_S35181004-190521_Brain_S35(total)	coordinateString 181004-190521_Brain_S35 181004-190521_Brain_S35	181004-190521_Brain_S35 (lib)	181004-190521_Brain_S35 (total)
hsa-mir-6859-2	6.0	76.0	4.75	2.6774629488449566	2.557155280495372	1:hsa;hsa-mir-6859-2,187891,187958,-	0.1673414343028098	0.15982220503096076
hsa-mir-6859-4	6.0	76.0	4.75	2.6774629488449566	2.557155280495372	1:hsa;hsa-mir-6859-4,17369,17436,-	0.1673414343028098	0.15982220503096076
hsa-mir-6859-4	6.0	76.0	4.75	2.6774629488449566	2.557155280495372	1:hsa;hsa-mir-6859-4,187891,187958,-	0.1673414343028098	0.15982220503096076
hsa-mir-6859-2	6.0	76.0	4.75	2.6774629488449566	2.557155280495372	1:hsa;hsa-mir-6859-2,17369,17436,-	0.1673414343028098	0.15982220503096076
hsa-mir-6859-3	6.0	76.0	4.75	2.6774629488449566	2.557155280495372	16:hsa;hsa-mir-6859-3,17052,17119,-	0.1673414343028098	0.15982220503096076
hsa-mir-6859-4	6.0	76.0	4.75	2.6774629488449566	2.557155280495372	15:hsa;hsa-mir-6859-4,101973524,101973591,+	0.1673414343028098	0.15982220503096076
hsa-mir-6859-2	6.0	76.0	4.75	2.6774629488449566	2.557155280495372	16:hsa;hsa-mir-6859-2,17052,17119,-	0.1673414343028098	0.15982220503096076
hsa-mir-6859-3	6.0	76.0	4.75	2.6774629488449566	2.557155280495372	1:hsa;hsa-mir-6859-3,187891,187958,-	0.1673414343028098	0.15982220503096076
hsa-mir-6859-2	6.0	76.0	4.75	2.6774629488449566	2.557155280495372	15:hsa;hsa-mir-6859-2,101973524,101973591,+	0.1673414343028098	0.15982220503096076
hsa-mir-6859-1	6.0	76.0	4.75	2.6774629488449566	2.557155280495372	1:hsa;hsa-mir-6859-1,187891,187958,-	0.1673414343028098	0.15982220503096076
hsa-mir-6859-1	6.0	76.0	4.75	2.6774629488449566	2.557155280495372	1:hsa;hsa-mir-6859-1,17369,17436,-	0.1673414343028098	0.15982220503096076
hsa-mir-6859-4	6.0	76.0	4.75	2.6774629488449566	2.557155280495372	16:hsa;hsa-mir-6859-4,17052,17119,-	0.1673414343028098	0.15982220503096076
hsa-mir-6859-1	6.0	76.0	4.75	2.6774629488449566	2.557155280495372	16:hsa;hsa-mir-6859-1,17052,17119,-	0.1673414343028098	0.15982220503096076
hsa-mir-6859-3	6.0	76.0	4.75	2.6774629488449566	2.557155280495372	1:hsa;hsa-mir-6859-3,17369,17436,-	0.1673414343028098	0.15982220503096076
hsa-mir-6859-3	6.0	76.0	4.75	2.6774629488449566	2.557155280495372	15:hsa;hsa-mir-6859-3,101973524,101973591,+	0.1673414343028098	0.15982220503096076
hsa-mir-6859-1	6.0	76.0	4.75	2.6774629488449566	2.557155280495372	15:hsa;hsa-mir-6859-1,101973524,101973591,+	0.1673414343028098	0.15982220503096076
hsa-mir-4482	7.0	75.0	75.0	2.6422331732022597	2.523508500488854	10:hsa;hsa-mir-4482,104268336,104268405,-	2.6422331732022597	2.523508500488854
hsa-mir-3648-1	7.0	75.0	9.496464646464645	2.6422331732022597	2.523508500488854	21:hsa;hsa-mir-3648-1,8986999,8987178,+	0.3345583188937514	0.3195254567992722
hsa-mir-3648-2	7.0	75.0	9.496464646464645	2.6422331732022597	2.523508500488854	21:hsa;hsa-mir-3648-2,8986999,8987178,+	0.3345583188937514	0.3195254567992722
hsa-mir-3648-2	7.0	75.0	9.496464646464645	2.6422331732022597	2.523508500488854	21:hsa;hsa-mir-3648-2,8208473,8208652,+	0.3345583188937514	0.3195254567992722
hsa-mir-3648-1	7.0	75.0	9.496464646464645	2.6422331732022597	2.523508500488854	21:hsa;hsa-mir-3648-1,8208473,8208652,+	0.3345583188937514	0.3195254567992722
hsa-mir-217	5.0	75.0	75.0	2.6422331732022597	2.523508500488854	2:hsa;hsa-mir-217,55982967,55983076,-	2.6422331732022597	2.523508500488854
hsa-mir-556	8.0	74.0	74.0	2.6070033975595632	2.489861720482336	1:hsa;hsa-mir-556,162342546,162342640,+	2.6070033975595632	2.489861720482336
hsa-mir-3117	7.0	74.0	74.0	2.6070033975595632	2.489861720482336	1:hsa;hsa-mir-3117,66628440,66628517,+	2.6070033975595632	2.489861720482336
hsa-mir-4677	5.0	74.0	74.0	2.6070033975595632	2.489861720482336	1:hsa;hsa-mir-4677,243346176,243346255,+	2.6070033975595632	2.489861720482336
hsa-mir-302a	8.0	70.0	70.0	2.466084294988776	2.355274600456264	4:hsa;hsa-mir-302a,112648183,112648251,-	2.466084294988776	2.355274600456264
hsa-mir-509-3	9.0	70.0	17.5	2.466084294988776	2.355274600456264	X:hsa;hsa-mir-509-3,147259652,147259726,-	0.616521073747194	0.588818650114066
hsa-mir-6786	7.0	70.0	70.0	2.466084294988776	2.355274600456264	17:hsa;hsa-mir-6786,81693757,81693869,+	2.466084294988776	2.355274600456264
hsa-mir-509-2	9.0	70.0	17.5	2.466084294988776	2.355274600456264	X:hsa;hsa-mir-509-2,147260535,147260625,-	0.616521073747194	0.588818650114066
hsa-mir-509-1	9.0	70.0	17.5	2.466084294988776	2.355274600456264	X:hsa;hsa-mir-509-1,147260532,147260625,-	0.616521073747194	0.588818650114066
hsa-mir-509-2	9.0	70.0	17.5	2.466084294988776	2.355274600456264	X:hsa;hsa-mir-509-2,147258760,147258850,-	0.616521073747194	0.588818650114066
hsa-mir-3928	8.0	69.0	69.0	2.430854519346079	2.321627820449746	22:hsa;hsa-mir-3928,31160062,31160119,-	2.430854519346079	2.321627820449746
hsa-mir-4798	4.0	69.0	69.0	2.430854519346079	2.321627820449746	4:hsa;hsa-mir-4798,7310450,7310524,+	2.430854519346079	2.321627820449746
hsa-mir-663a	10.0	69.0	17.58379953379953	2.430854519346079	2.321627820449746	20:hsa;hsa-mir-663a,26208186,26208278,-	0.6194733125219141	0.5916382345924676
hsa-mir-3188	5.0	67.0	67.0	2.3603949680606857	2.2543342604367096	19:hsa;hsa-mir-3188,18282077,18282161,+	2.3603949680606857	2.2543342604367096
hsa-mir-6724-3	3.0	66.0	4.125	2.325165192417989	2.2206874804301915	21:hsa;hsa-mir-6724-3,8249505,8249596,+	0.1453228245261243	0.13879296752688697
hsa-mir-6724-2	3.0	66.0	4.125	2.325165192417989	2.2206874804301915	21:hsa;hsa-mir-6724-2,8388362,8388453,+	0.1453228245261243	0.13879296752688697
hsa-mir-6724-2	3.0	66.0	4.125	2.325165192417989	2.2206874804301915	21:hsa;hsa-mir-6724-2,8205315,8205406,+	0.1453228245261243	0.13879296752688697
hsa-mir-6724-1	3.0	66.0	4.125	2.325165192417989	2.2206874804301915	21:hsa;hsa-mir-6724-1,8205315,8205406,+	0.1453228245261243	0.13879296752688697
hsa-mir-6724-3	3.0	66.0	4.125	2.325165192417989	2.2206874804301915	21:hsa;hsa-mir-6724-3,8205315,8205406,+	0.1453228245261243	0.13879296752688697
hsa-mir-6724-2	3.0	66.0	4.125	2.325165192417989	2.2206874804301915	21:hsa;hsa-mir-6724-2,8432530,8432621,+	0.1453228245261243	0.13879296752688697
hsa-mir-6724-4	3.0	66.0	4.125	2.325165192417989	2.2206874804301915	21:hsa;hsa-mir-6724-4,8432530,8432621,+	0.1453228245261243	0.13879296752688697
hsa-mir-6724-3	3.0	66.0	4.125	2.325165192417989	2.2206874804301915	21:hsa;hsa-mir-6724-3,8432530,8432621,+	0.1453228245261243	0.13879296752688697
hsa-mir-6724-4	3.0	66.0	4.125	2.325165192417989	2.2206874804301915	21:hsa;hsa-mir-6724-4,8249505,8249596,+	0.1453228245261243	0.13879296752688697
hsa-mir-3617	4.0	66.0	66.0	2.325165192417989	2.2206874804301915	20:hsa;hsa-mir-3617,45705102,45705180,-	2.325165192417989	2.2206874804301915
hsa-mir-6724-1	3.0	66.0	4.125	2.325165192417989	2.2206874804301915	21:hsa;hsa-mir-6724-1,8388362,8388453,+	0.1453228245261243	0.13879296752688697
hsa-mir-6724-4	3.0	66.0	4.125	2.325165192417989	2.2206874804301915	21:hsa;hsa-mir-6724-4,8388362,8388453,+	0.1453228245261243	0.13879296752688697
hsa-mir-6800	5.0	66.0	66.0	2.325165192417989	2.2206874804301915	19:hsa;hsa-mir-6800,49832018,49832099,+	2.325165192417989	2.2206874804301915
hsa-mir-6724-1	3.0	66.0	4.125	2.325165192417989	2.2206874804301915	21:hsa;hsa-mir-6724-1,8249505,8249596,+	0.1453228245261243	0.13879296752688697
hsa-mir-6724-4	3.0	66.0	4.125	2.325165192417989	2.2206874804301915	21:hsa;hsa-mir-6724-4,8205315,8205406,+	0.1453228245261243	0.13879296752688697
hsa-mir-6724-2	3.0	66.0	4.125	2.325165192417989	2.2206874804301915	21:hsa;hsa-mir-6724-2,8249505,8249596,+	0.1453228245261243	0.13879296752688697
hsa-mir-6724-3	3.0	66.0	4.125	2.325165192417989	2.2206874804301915	21:hsa;hsa-mir-6724-3,8388362,8388453,+	0.1453228245261243	0.13879296752688697
hsa-mir-6724-1	3.0	66.0	4.125	2.325165192417989	2.2206874804301915	21:hsa;hsa-mir-6724-1,8432530,8432621,+	0.1453228245261243	0.13879296752688697
hsa-mir-653	10.0	65.0	65.0	2.289935416775292	2.1870407004236734	7:hsa;hsa-mir-653,93482760,93482855,-	2.289935416775292	2.1870407004236734
hsa-mir-5680	4.0	63.0	63.0	2.2194758654898985	2.1197471404106376	8:hsa;hsa-mir-5680,102125432,102125515,+	2.2194758654898985	2.1197471404106376
hsa-mir-3194	5.0	62.0	62.0	2.1842460898472016	2.0861003604041195	20:hsa;hsa-mir-3194,51452905,51452977,-	2.1842460898472016	2.0861003604041195
hsa-mir-6733	4.0	61.0	61.0	2.1490163142045047	2.0524535803976014	1:hsa;hsa-mir-6733,43171652,43171712,-	2.1490163142045047	2.0524535803976014
hsa-mir-4536-2	3.0	59.0	29.5	2.0785567629191113	1.9851600203845652	X:hsa;hsa-mir-4536-2,55451495,55451582,+	1.0392783814595556	0.9925800101922826
hsa-mir-4536-1	3.0	59.0	29.5	2.0785567629191113	1.9851600203845652	X:hsa;hsa-mir-4536-1,55451495,55451582,-	1.0392783814595556	0.9925800101922826
hsa-mir-4443	2.0	58.0	58.0	2.0433269872764144	1.951513240378047	3:hsa;hsa-mir-4443,48196564,48196616,+	2.0433269872764144	1.951513240378047
hsa-mir-548ah	3.0	58.0	58.0	2.0433269872764144	1.951513240378047	4:hsa;hsa-mir-548ah,76575551,76575626,+	2.0433269872764144	1.951513240378047
hsa-mir-4749	3.0	58.0	58.0	2.0433269872764144	1.951513240378047	19:hsa;hsa-mir-4749,49854591,49854651,+	2.0433269872764144	1.951513240378047
hsa-mir-211	12.0	57.0	54.5	2.0080972116337175	1.9178664603715292	15:hsa;hsa-mir-211,31065032,31065141,-	1.9200227725269756	1.833749510355234
hsa-mir-3151	7.0	56.0	56.0	1.9728674359910208	1.884219680365011	8:hsa;hsa-mir-3151,103154614,103154689,+	1.9728674359910208	1.884219680365011
hsa-mir-4433b	9.0	56.0	56.0	1.9728674359910208	1.884219680365011	2:hsa;hsa-mir-4433b,64340747,64340848,-	1.9728674359910208	1.884219680365011
hsa-mir-1286	5.0	56.0	56.0	1.9728674359910208	1.884219680365011	22:hsa;hsa-mir-1286,20249134,20249211,-	1.9728674359910208	1.884219680365011
hsa-mir-4738	5.0	56.0	56.0	1.9728674359910208	1.884219680365011	17:hsa;hsa-mir-4738,75784521,75784607,-	1.9728674359910208	1.884219680365011
hsa-mir-3192	5.0	55.0	55.0	1.9376376603483239	1.850572900358493	20:hsa;hsa-mir-3192,18470615,18470691,+	1.9376376603483239	1.850572900358493
hsa-mir-605	3.0	55.0	55.0	1.9376376603483239	1.850572900358493	10:hsa;hsa-mir-605,51299573,51299655,+	1.9376376603483239	1.850572900358493
hsa-mir-548ay	5.0	54.0	54.0	1.9024078847056272	1.8169261203519749	3:hsa;hsa-mir-548ay,32506283,32506389,-	1.9024078847056272	1.8169261203519749
hsa-mir-1291	4.0	54.0	54.0	1.9024078847056272	1.8169261203519749	12:hsa;hsa-mir-1291,48654444,48654530,-	1.9024078847056272	1.8169261203519749
hsa-mir-3157	7.0	53.0	53.0	1.8671781090629302	1.783279340345457	10:hsa;hsa-mir-3157,96064315,96064399,-	1.8671781090629302	1.783279340345457
hsa-mir-6755	3.0	53.0	53.0	1.8671781090629302	1.783279340345457	11:hsa;hsa-mir-6755,86278333,86278398,+	1.8671781090629302	1.783279340345457
hsa-mir-657	7.0	52.0	50.7	1.8319483334202336	1.7496325603389389	17:hsa;hsa-mir-657,81125276,81125373,-	1.7861496250847277	1.7058917463304655
hsa-mir-4685	3.0	52.0	52.0	1.8319483334202336	1.7496325603389389	10:hsa;hsa-mir-4685,98431292,98431360,-	1.8319483334202336	1.7496325603389389
hsa-mir-1910	4.0	52.0	52.0	1.8319483334202336	1.7496325603389389	16:hsa;hsa-mir-1910,85741621,85741700,-	1.8319483334202336	1.7496325603389389
hsa-mir-6877	3.0	51.0	51.0	1.7967185577775366	1.7159857803324208	9:hsa;hsa-mir-6877,133051996,133052059,+	1.7967185577775366	1.7159857803324208
hsa-mir-548a-2	2.0	50.0	16.666666666666668	1.76148878213484	1.6823390003259027	6:hsa;hsa-mir-548a-2,135239160,135239256,+	0.58716292737828	0.560779666775301
hsa-mir-548a-1	2.0	50.0	16.666666666666668	1.76148878213484	1.6823390003259027	6:hsa;hsa-mir-548a-1,18571784,18571880,+	0.58716292737828	0.560779666775301
hsa-mir-5699	6.0	49.0	49.0	1.7262590064921433	1.6486922203193848	10:hsa;hsa-mir-5699,641689,641778,-	1.7262590064921433	1.6486922203193848
hsa-mir-548l	4.0	49.0	49.0	1.7262590064921433	1.6486922203193848	11:hsa;hsa-mir-548l,94466495,94466580,-	1.7262590064921433	1.6486922203193848
hsa-mir-2278	4.0	49.0	49.0	1.7262590064921433	1.6486922203193848	9:hsa;hsa-mir-2278,94809962,94810057,+	1.7262590064921433	1.6486922203193848
hsa-mir-1269a	3.0	48.0	48.0	1.6910292308494463	1.6150454403128667	4:hsa;hsa-mir-1269a,66276824,66276928,+	1.6910292308494463	1.6150454403128667
hsa-mir-6850	5.0	47.0	47.0	1.6557994552067496	1.5813986603063486	8:hsa;hsa-mir-6850,144791931,144791991,-	1.6557994552067496	1.5813986603063486
hsa-mir-4800	2.0	46.0	46.0	1.6205696795640527	1.5477518802998305	4:hsa;hsa-mir-4800,2250077,2250156,-	1.6205696795640527	1.5477518802998305
hsa-mir-4775	2.0	45.0	45.0	1.585339903921356	1.5141051002933124	2:hsa;hsa-mir-4775,207754807,207754881,+	1.585339903921356	1.5141051002933124
hsa-mir-6132	5.0	45.0	34.5	1.585339903921356	1.5141051002933124	7:hsa;hsa-mir-6132,117020211,117020319,+	1.2154272596730396	1.160813910224873
hsa-mir-3158-2	4.0	45.0	22.5	1.585339903921356	1.5141051002933124	10:hsa;hsa-mir-3158-2,101601417,101601497,-	0.792669951960678	0.7570525501466562
hsa-mir-3158-1	4.0	45.0	22.5	1.585339903921356	1.5141051002933124	10:hsa;hsa-mir-3158-1,101601417,101601497,+	0.792669951960678	0.7570525501466562
hsa-mir-6760	6.0	45.0	45.0	1.585339903921356	1.5141051002933124	12:hsa;hsa-mir-6760,111304142,111304209,+	1.585339903921356	1.5141051002933124
hsa-mir-3187	3.0	44.0	44.0	1.5501101282786591	1.4804583202867945	19:hsa;hsa-mir-3187,813584,813653,+	1.5501101282786591	1.4804583202867945
hsa-mir-3085	4.0	44.0	44.0	1.5501101282786591	1.4804583202867945	10:hsa;hsa-mir-3085,97875813,97875897,-	1.5501101282786591	1.4804583202867945
hsa-mir-1251	4.0	44.0	44.0	1.5501101282786591	1.4804583202867945	12:hsa;hsa-mir-1251,97491909,97491978,+	1.5501101282786591	1.4804583202867945
hsa-mir-6766	7.0	43.0	43.0	1.5148803526359624	1.4468115402802764	15:hsa;hsa-mir-6766,89326739,89326810,-	1.5148803526359624	1.4468115402802764
hsa-mir-1267	3.0	43.0	43.0	1.5148803526359624	1.4468115402802764	13:hsa;hsa-mir-1267,107531171,107531248,-	1.5148803526359624	1.4468115402802764
hsa-mir-3124	3.0	43.0	43.0	1.5148803526359624	1.4468115402802764	1:hsa;hsa-mir-3124,248826377,248826443,+	1.5148803526359624	1.4468115402802764
hsa-mir-3074	5.0	43.0	43.0	1.5148803526359624	1.4468115402802764	9:hsa;hsa-mir-3074,95086014,95086094,-	1.5148803526359624	1.4468115402802764
hsa-mir-3620	2.0	43.0	43.0	1.5148803526359624	1.4468115402802764	1:hsa;hsa-mir-3620,228097263,228097341,+	1.5148803526359624	1.4468115402802764
hsa-mir-6883	4.0	43.0	43.0	1.5148803526359624	1.4468115402802764	17:hsa;hsa-mir-6883,8144994,8145071,-	1.5148803526359624	1.4468115402802764
hsa-mir-6804	3.0	42.0	42.0	1.4796505769932655	1.4131647602737583	19:hsa;hsa-mir-6804,55230885,55230952,-	1.4796505769932655	1.4131647602737583
hsa-mir-6855	4.0	42.0	42.0	1.4796505769932655	1.4131647602737583	9:hsa;hsa-mir-6855,129869605,129869671,+	1.4796505769932655	1.4131647602737583
hsa-mir-3622b	5.0	42.0	42.0	1.4796505769932655	1.4131647602737583	8:hsa;hsa-mir-3622b,27701673,27701767,-	1.4796505769932655	1.4131647602737583
hsa-mir-5191	7.0	42.0	41.5	1.4796505769932655	1.4131647602737583	1:hsa;hsa-mir-5191,201719508,201719627,+	1.462035689171917	1.3963413702704992
hsa-mir-4796	3.0	41.0	41.0	1.4444208013505688	1.3795179802672402	3:hsa;hsa-mir-4796,114743445,114743525,-	1.4444208013505688	1.3795179802672402
hsa-mir-548q	7.0	41.0	40.07142857142857	1.4444208013505688	1.3795179802672402	10:hsa;hsa-mir-548q,12725254,12725353,-	1.4117074382537789	1.348274541689759
hsa-mir-6720	3.0	41.0	41.0	1.4444208013505688	1.3795179802672402	6:hsa;hsa-mir-6720,1390314,1390411,-	1.4444208013505688	1.3795179802672402
hsa-mir-10401	4.0	40.0	10.0	1.409191025707872	1.3458712002607223	21:hsa;hsa-mir-10401,8206563,8206618,+	0.352297756426968	0.33646780006518057
hsa-mir-6770-1	4.0	40.0	4.444444444444444	1.409191025707872	1.3458712002607223	16:hsa;hsa-mir-6770-1,18379351,18379410,-	0.15657678063420796	0.14954124447341355
hsa-mir-6770-1	4.0	40.0	4.444444444444444	1.409191025707872	1.3458712002607223	16:hsa;hsa-mir-6770-1,14930820,14930879,+	0.15657678063420796	0.14954124447341355
hsa-mir-6770-3	4.0	40.0	4.444444444444444	1.409191025707872	1.3458712002607223	16:hsa;hsa-mir-6770-3,14930820,14930879,+	0.15657678063420796	0.14954124447341355
hsa-mir-6770-2	4.0	40.0	4.444444444444444	1.409191025707872	1.3458712002607223	16:hsa;hsa-mir-6770-2,14930820,14930879,+	0.15657678063420796	0.14954124447341355
hsa-mir-6770-3	4.0	40.0	4.444444444444444	1.409191025707872	1.3458712002607223	16:hsa;hsa-mir-6770-3,18379351,18379410,-	0.15657678063420796	0.14954124447341355
hsa-mir-10401	4.0	40.0	10.0	1.409191025707872	1.3458712002607223	21:hsa;hsa-mir-10401,8433797,8433852,+	0.352297756426968	0.33646780006518057
hsa-mir-6826	6.0	40.0	40.0	1.409191025707872	1.3458712002607223	3:hsa;hsa-mir-6826,129272146,129272243,+	1.409191025707872	1.3458712002607223
hsa-mir-6770-3	4.0	40.0	4.444444444444444	1.409191025707872	1.3458712002607223	16:hsa;hsa-mir-6770-3,16329305,16329364,+	0.15657678063420796	0.14954124447341355
hsa-mir-10401	4.0	40.0	10.0	1.409191025707872	1.3458712002607223	21:hsa;hsa-mir-10401,8250772,8250827,+	0.352297756426968	0.33646780006518057
hsa-mir-10401	4.0	40.0	10.0	1.409191025707872	1.3458712002607223	21:hsa;hsa-mir-10401,8389610,8389665,+	0.352297756426968	0.33646780006518057
hsa-mir-6770-2	4.0	40.0	4.444444444444444	1.409191025707872	1.3458712002607223	16:hsa;hsa-mir-6770-2,16329305,16329364,+	0.15657678063420796	0.14954124447341355
hsa-mir-6780a	3.0	40.0	40.0	1.409191025707872	1.3458712002607223	17:hsa;hsa-mir-6780a,42708084,42708151,-	1.409191025707872	1.3458712002607223
hsa-mir-6770-1	4.0	40.0	4.444444444444444	1.409191025707872	1.3458712002607223	16:hsa;hsa-mir-6770-1,16329305,16329364,+	0.15657678063420796	0.14954124447341355
hsa-mir-6770-2	4.0	40.0	4.444444444444444	1.409191025707872	1.3458712002607223	16:hsa;hsa-mir-6770-2,18379351,18379410,-	0.15657678063420796	0.14954124447341355
hsa-mir-3149	4.0	39.0	39.0	1.3739612500651752	1.3122244202542042	8:hsa;hsa-mir-3149,76966768,76966850,-	1.3739612500651752	1.3122244202542042
hsa-mir-1303	2.0	39.0	39.0	1.3739612500651752	1.3122244202542042	5:hsa;hsa-mir-1303,154685776,154685861,+	1.3739612500651752	1.3122244202542042
hsa-mir-2276	4.0	39.0	39.0	1.3739612500651752	1.3122244202542042	13:hsa;hsa-mir-2276,24162416,24162504,+	1.3739612500651752	1.3122244202542042
hsa-mir-579	4.0	39.0	39.0	1.3739612500651752	1.3122244202542042	5:hsa;hsa-mir-579,32394378,32394475,-	1.3739612500651752	1.3122244202542042
hsa-mir-6792	2.0	39.0	39.0	1.3739612500651752	1.3122244202542042	19:hsa;hsa-mir-6792,7617439,7617505,+	1.3739612500651752	1.3122244202542042
hsa-mir-4520-1	5.0	39.0	25.0	1.3739612500651752	1.3122244202542042	17:hsa;hsa-mir-4520-1,6655440,6655509,-	0.88074439106742	0.8411695001629513
hsa-mir-4658	3.0	38.0	38.0	1.3387314744224783	1.278577640247686	7:hsa;hsa-mir-4658,100156605,100156669,-	1.3387314744224783	1.278577640247686
hsa-mir-4324	6.0	38.0	23.0	1.3387314744224783	1.278577640247686	19:hsa;hsa-mir-4324,49308797,49308868,-	0.8102848397820264	0.7738759401499152
hsa-mir-548at	2.0	37.0	37.0	1.3035016987797816	1.244930860241168	17:hsa;hsa-mir-548at,42494773,42494830,+	1.3035016987797816	1.244930860241168
hsa-mir-6739	3.0	37.0	37.0	1.3035016987797816	1.244930860241168	1:hsa;hsa-mir-6739,201863373,201863447,+	1.3035016987797816	1.244930860241168
hsa-mir-3167	1.0	36.0	36.0	1.2682719231370847	1.21128408023465	11:hsa;hsa-mir-3167,126988458,126988542,-	1.2682719231370847	1.21128408023465
hsa-mir-3619	2.0	36.0	36.0	1.2682719231370847	1.21128408023465	22:hsa;hsa-mir-3619,46091044,46091126,+	1.2682719231370847	1.21128408023465
hsa-mir-4731	5.0	36.0	36.0	1.2682719231370847	1.21128408023465	17:hsa;hsa-mir-4731,15251627,15251696,-	1.2682719231370847	1.21128408023465
hsa-mir-96	2.0	35.0	35.0	1.233042147494388	1.177637300228132	7:hsa;hsa-mir-96,129774692,129774769,-	1.233042147494388	1.177637300228132
hsa-mir-548o	4.0	34.0	17.0	1.197812371851691	1.1439905202216138	7:hsa;hsa-mir-548o,102405742,102405855,-	0.5989061859258455	0.5719952601108069
hsa-mir-548o-2	4.0	34.0	17.0	1.197812371851691	1.1439905202216138	20:hsa;hsa-mir-548o-2,38516563,38516632,+	0.5989061859258455	0.5719952601108069
hsa-mir-513a-2	2.0	34.0	11.333333333333334	1.197812371851691	1.1439905202216138	X:hsa;hsa-mir-513a-2,147225826,147225952,-	0.3992707906172304	0.38133017340720465
hsa-mir-3139	4.0	34.0	34.0	1.197812371851691	1.1439905202216138	4:hsa;hsa-mir-3139,143343460,143343535,+	1.197812371851691	1.1439905202216138
hsa-mir-3936	4.0	34.0	34.0	1.197812371851691	1.1439905202216138	5:hsa;hsa-mir-3936,132365490,132365599,-	1.197812371851691	1.1439905202216138
hsa-mir-513a-1	2.0	34.0	11.333333333333334	1.197812371851691	1.1439905202216138	X:hsa;hsa-mir-513a-1,147213463,147213591,-	0.3992707906172304	0.38133017340720465
hsa-mir-6837	5.0	34.0	34.0	1.197812371851691	1.1439905202216138	7:hsa;hsa-mir-6837,44051766,44051829,+	1.197812371851691	1.1439905202216138
hsa-mir-4766	4.0	33.0	33.0	1.1625825962089944	1.1103437402150957	22:hsa;hsa-mir-4766,40813883,40813958,-	1.1625825962089944	1.1103437402150957
hsa-mir-624	3.0	33.0	33.0	1.1625825962089944	1.1103437402150957	14:hsa;hsa-mir-624,31014646,31014742,-	1.1625825962089944	1.1103437402150957
hsa-mir-7110	5.0	33.0	33.0	1.1625825962089944	1.1103437402150957	3:hsa;hsa-mir-7110,123161794,123161879,+	1.1625825962089944	1.1103437402150957
hsa-mir-1538	2.0	33.0	33.0	1.1625825962089944	1.1103437402150957	16:hsa;hsa-mir-1538,69565808,69565868,-	1.1625825962089944	1.1103437402150957
hsa-mir-6796	4.0	33.0	33.0	1.1625825962089944	1.1103437402150957	19:hsa;hsa-mir-6796,40369846,40369907,+	1.1625825962089944	1.1103437402150957
hsa-mir-1283-2	2.0	32.0	16.0	1.1273528205662975	1.0766969602085779	19:hsa;hsa-mir-1283-2,53758232,53758318,+	0.5636764102831487	0.5383484801042889
hsa-mir-10395	3.0	32.0	32.0	1.1273528205662975	1.0766969602085779	19:hsa;hsa-mir-10395,12703601,12703664,-	1.1273528205662975	1.0766969602085779
hsa-mir-1294	3.0	32.0	32.0	1.1273528205662975	1.0766969602085779	5:hsa;hsa-mir-1294,154347106,154347247,+	1.1273528205662975	1.0766969602085779
hsa-mir-147b	2.0	32.0	32.0	1.1273528205662975	1.0766969602085779	15:hsa;hsa-mir-147b,45433050,45433129,+	1.1273528205662975	1.0766969602085779
hsa-mir-1225	4.0	32.0	32.0	1.1273528205662975	1.0766969602085779	16:hsa;hsa-mir-1225,2090195,2090284,-	1.1273528205662975	1.0766969602085779
hsa-mir-3940	5.0	32.0	32.0	1.1273528205662975	1.0766969602085779	19:hsa;hsa-mir-3940,6416410,6416511,-	1.1273528205662975	1.0766969602085779
hsa-mir-1283-1	2.0	32.0	16.0	1.1273528205662975	1.0766969602085779	19:hsa;hsa-mir-1283-1,53688481,53688567,+	0.5636764102831487	0.5383484801042889
hsa-mir-4668	3.0	32.0	32.0	1.1273528205662975	1.0766969602085779	9:hsa;hsa-mir-4668,111932100,111932169,+	1.1273528205662975	1.0766969602085779
hsa-mir-5581	3.0	31.0	31.0	1.0921230449236008	1.0430501802020598	1:hsa;hsa-mir-5581,37500935,37500994,-	1.0921230449236008	1.0430501802020598
hsa-mir-6715a	3.0	30.0	30.0	1.0568932692809039	1.0094034001955416	10:hsa;hsa-mir-6715a,112299612,112299690,+	1.0568932692809039	1.0094034001955416
hsa-mir-3179-3	3.0	30.0	1.875	1.0568932692809039	1.0094034001955416	16:hsa;hsa-mir-3179-3,14901508,14901591,+	0.06605582933005649	0.06308771251222135
hsa-mir-6810	2.0	30.0	30.0	1.0568932692809039	1.0094034001955416	2:hsa;hsa-mir-6810,218341911,218341980,+	1.0568932692809039	1.0094034001955416
hsa-mir-3179-4	3.0	30.0	1.875	1.0568932692809039	1.0094034001955416	16:hsa;hsa-mir-3179-4,18494493,18494576,-	0.06605582933005649	0.06308771251222135
hsa-mir-3179-1	3.0	30.0	1.875	1.0568932692809039	1.0094034001955416	16:hsa;hsa-mir-3179-1,18494493,18494576,-	0.06605582933005649	0.06308771251222135
hsa-mir-3179-4	3.0	30.0	1.875	1.0568932692809039	1.0094034001955416	16:hsa;hsa-mir-3179-4,18411894,18411977,-	0.06605582933005649	0.06308771251222135
