name	unique reads 181004-190521_Brain_S35 181004-190521_Brain_S35	181004-190521_Brain_S35	181004-190521_Brain_S35 (mult. map. adj.)	181004-190521_Brain_S35181004-190521_Brain_S35(lib)	181004-190521_Brain_S35181004-190521_Brain_S35(total)	coordinateString 181004-190521_Brain_S35 181004-190521_Brain_S35	181004-190521_Brain_S35 (lib)	181004-190521_Brain_S35 (total)
URS00000674BE_9606:otherRNA:Homo_sapiens	11.0	92.0	75.0	880.3575016985159	3.095503760599661	19:hsa;URS00000674BE_9606:otherRNA:Homo_sapiens,4724654,4724713,-	717.682745949877	2.523508500488854
URS000009CE06_9606_piR-58469:piRNA:Homo_sapiens	14.0	88.0	11.988888888888887	842.0810885811891	2.960916640573589	MT:hsa;URS000009CE06_9606_piR-58469:piRNA:Homo_sapiens,12167,12197,+	114.72291598220995	0.40338750696703307
URS0000044DA8_63221_tRNA-His:tRNA:Homo_sapiens	8.0	81.0	9.863888888888889	775.0973656258672	2.7253891805279626	5:hsa;URS0000044DA8_63221_tRNA-His:tRNA:Homo_sapiens,134926600,134926659,-	94.38857151363013	0.33188809945318226
URS0000052CEF_741158:tRNA:Homo_sapiens	8.0	81.0	9.863888888888889	775.0973656258672	2.7253891805279626	5:hsa;URS0000052CEF_741158:tRNA:Homo_sapiens,134926599,134926658,-	94.38857151363013	0.33188809945318226
URS0000052CEF_9606_tRNA-His:tRNA:Homo_sapiens	8.0	81.0	9.863888888888889	775.0973656258672	2.7253891805279626	5:hsa;URS0000052CEF_9606_tRNA-His:tRNA:Homo_sapiens,134926599,134926658,-	94.38857151363013	0.33188809945318226
URS0000025E11_9606_piR-36712:piRNA:Homo_sapiens	9.0	81.0	49.5	775.0973656258672	2.7253891805279626	1:hsa;URS0000025E11_9606_piR-36712:piRNA:Homo_sapiens,30968166,30968195,-	473.67061232691884	1.6655156103226436
URS0000032A9D_9606_piR-60577:piRNA:Homo_sapiens	5.0	77.0	6.416666666666666	736.8209525085405	2.59080206050189	11:hsa;URS0000032A9D_9606_piR-60577:piRNA:Homo_sapiens,44762920,44762951,-	61.40174604237836	0.21590017170849082
URS0000032A9D_9606_piR-60577:piRNA:Homo_sapiens	5.0	77.0	6.416666666666666	736.8209525085405	2.59080206050189	1:hsa;URS0000032A9D_9606_piR-60577:piRNA:Homo_sapiens,161399739,161399770,-	61.40174604237836	0.21590017170849082
URS0000032A9D_9606_piR-60577:piRNA:Homo_sapiens	5.0	77.0	6.416666666666666	736.8209525085405	2.59080206050189	5:hsa;URS0000032A9D_9606_piR-60577:piRNA:Homo_sapiens,181102292,181102323,-	61.40174604237836	0.21590017170849082
URS0000032A9D_9606_piR-60577:piRNA:Homo_sapiens	5.0	77.0	6.416666666666666	736.8209525085405	2.59080206050189	5:hsa;URS0000032A9D_9606_piR-60577:piRNA:Homo_sapiens,181222434,181222465,-	61.40174604237836	0.21590017170849082
URS0000032A9D_9606_piR-60577:piRNA:Homo_sapiens	5.0	77.0	6.416666666666666	736.8209525085405	2.59080206050189	1:hsa;URS0000032A9D_9606_piR-60577:piRNA:Homo_sapiens,143804033,143804064,-	61.40174604237836	0.21590017170849082
URS0000032A9D_9606_piR-60577:piRNA:Homo_sapiens	5.0	77.0	6.416666666666666	736.8209525085405	2.59080206050189	5:hsa;URS0000032A9D_9606_piR-60577:piRNA:Homo_sapiens,181173652,181173683,+	61.40174604237836	0.21590017170849082
URS0000032A9D_9606_piR-60577:piRNA:Homo_sapiens	5.0	77.0	6.416666666666666	736.8209525085405	2.59080206050189	6:hsa;URS0000032A9D_9606_piR-60577:piRNA:Homo_sapiens,26538056,26538087,+	61.40174604237836	0.21590017170849082
URS0000032A9D_9606_piR-60577:piRNA:Homo_sapiens	5.0	77.0	6.416666666666666	736.8209525085405	2.59080206050189	1:hsa;URS0000032A9D_9606_piR-60577:piRNA:Homo_sapiens,121020768,121020799,-	61.40174604237836	0.21590017170849082
URS0000032A9D_9606_piR-60577:piRNA:Homo_sapiens	5.0	77.0	6.416666666666666	736.8209525085405	2.59080206050189	5:hsa;URS0000032A9D_9606_piR-60577:piRNA:Homo_sapiens,181097072,181097103,+	61.40174604237836	0.21590017170849082
URS0000032A9D_9606_piR-60577:piRNA:Homo_sapiens	5.0	77.0	6.416666666666666	736.8209525085405	2.59080206050189	1:hsa;URS0000032A9D_9606_piR-60577:piRNA:Homo_sapiens,149712591,149712622,-	61.40174604237836	0.21590017170849082
URS000006BBB1_9606_tRNA-Gly:tRNA:Homo_sapiens	8.0	75.0	6.818181818181818	717.682745949877	2.523508500488854	MT:hsa;URS000006BBB1_9606_tRNA-Gly:tRNA:Homo_sapiens,9991,10050,+	65.24388599544336	0.22940986368080493
URS00000C6674_741158:tRNA:Homo_sapiens	8.0	75.0	6.818181818181818	717.682745949877	2.523508500488854	MT:hsa;URS00000C6674_741158:tRNA:Homo_sapiens,9991,10050,+	65.24388599544336	0.22940986368080493
URS00000C6674_9606_tRNA-Gly (GGN):tRNA:Homo_sapiens	8.0	75.0	6.818181818181818	717.682745949877	2.523508500488854	MT:hsa;URS00000C6674_9606_tRNA-Gly (GGN):tRNA:Homo_sapiens,9991,10050,+	65.24388599544336	0.22940986368080493
URS0000035AA4_9606_tRNA-Gly:tRNA:Homo_sapiens	8.0	75.0	6.818181818181818	717.682745949877	2.523508500488854	MT:hsa;URS0000035AA4_9606_tRNA-Gly:tRNA:Homo_sapiens,9991,10050,+	65.24388599544336	0.22940986368080493
URS000009963F_9606:tRNA:Homo_sapiens	8.0	75.0	6.818181818181818	717.682745949877	2.523508500488854	MT:hsa;URS000009963F_9606:tRNA:Homo_sapiens,9991,10050,+	65.24388599544336	0.22940986368080493
URS00000B869C_9606_tRNA-Gly:tRNA:Homo_sapiens	8.0	75.0	6.818181818181818	717.682745949877	2.523508500488854	MT:hsa;URS00000B869C_9606_tRNA-Gly:tRNA:Homo_sapiens,9991,10050,+	65.24388599544336	0.22940986368080493
URS000000C87C_63221_tRNA-Gly:tRNA:Homo_sapiens	8.0	75.0	6.818181818181818	717.682745949877	2.523508500488854	MT:hsa;URS000000C87C_63221_tRNA-Gly:tRNA:Homo_sapiens,9990,10049,+	65.24388599544336	0.22940986368080493
URS000001B2EC_9606_tRNA-Gly:tRNA:Homo_sapiens	8.0	75.0	6.818181818181818	717.682745949877	2.523508500488854	MT:hsa;URS000001B2EC_9606_tRNA-Gly:tRNA:Homo_sapiens,9991,10050,+	65.24388599544336	0.22940986368080493
URS00000288A9_9606_tRNA-Gly:tRNA:Homo_sapiens	8.0	75.0	6.818181818181818	717.682745949877	2.523508500488854	MT:hsa;URS00000288A9_9606_tRNA-Gly:tRNA:Homo_sapiens,9991,10050,+	65.24388599544336	0.22940986368080493
URS00000C6674_63221:tRNA:Homo_sapiens	8.0	75.0	6.818181818181818	717.682745949877	2.523508500488854	MT:hsa;URS00000C6674_63221:tRNA:Homo_sapiens,9991,10050,+	65.24388599544336	0.22940986368080493
URS0000062EDF_9606_tRNA-Gly:tRNA:Homo_sapiens	8.0	75.0	6.818181818181818	717.682745949877	2.523508500488854	MT:hsa;URS0000062EDF_9606_tRNA-Gly:tRNA:Homo_sapiens,9991,10050,+	65.24388599544336	0.22940986368080493
URS0000013F57_9606:snoRNA:Homo_sapiens	8.0	72.0	72.0	688.975436111882	2.4225681604693	16:hsa;URS0000013F57_9606:snoRNA:Homo_sapiens,58559872,58559931,-	688.975436111882	2.4225681604693
URS000005BADB_9606:snoRNA:Homo_sapiens	6.0	72.0	72.0	688.975436111882	2.4225681604693	18:hsa;URS000005BADB_9606:snoRNA:Homo_sapiens,49491288,49491347,-	688.975436111882	2.4225681604693
URS000000A142_9606:otherRNA:Homo_sapiens	6.0	69.0	34.5	660.2681262738869	2.321627820449746	1:hsa;URS000000A142_9606:otherRNA:Homo_sapiens,28648600,28648659,+	330.13406313694344	1.160813910224873
URS00000273B8_9606:otherRNA:Homo_sapiens	6.0	69.0	34.5	660.2681262738869	2.321627820449746	1:hsa;URS00000273B8_9606:otherRNA:Homo_sapiens,28648600,28648659,+	330.13406313694344	1.160813910224873
URS000009881F_9606_tRNA-Asp:tRNA:Homo_sapiens	5.0	68.0	8.5	650.6990229945552	2.2879810404432277	1:hsa;URS000009881F_9606_tRNA-Asp:tRNA:Homo_sapiens,632689,632748,+	81.3373778743194	0.28599763005540346
URS000001544D_9606_tRNA-Asp:tRNA:Homo_sapiens	5.0	68.0	8.5	650.6990229945552	2.2879810404432277	MT:hsa;URS000001544D_9606_tRNA-Asp:tRNA:Homo_sapiens,7518,7577,+	81.3373778743194	0.28599763005540346
URS0000050612_9606_tRNA-Asp:tRNA:Homo_sapiens	5.0	68.0	8.5	650.6990229945552	2.2879810404432277	MT:hsa;URS0000050612_9606_tRNA-Asp:tRNA:Homo_sapiens,7516,7575,+	81.3373778743194	0.28599763005540346
URS0000097F6F_9606_tRNA-Asp:tRNA:Homo_sapiens	5.0	68.0	8.5	650.6990229945552	2.2879810404432277	1:hsa;URS0000097F6F_9606_tRNA-Asp:tRNA:Homo_sapiens,632689,632748,+	81.3373778743194	0.28599763005540346
URS000009E806_9606_tRNA-Asp:tRNA:Homo_sapiens	5.0	68.0	8.5	650.6990229945552	2.2879810404432277	MT:hsa;URS000009E806_9606_tRNA-Asp:tRNA:Homo_sapiens,7519,7578,+	81.3373778743194	0.28599763005540346
URS00000A62E0_9606_tRNA-Asp:tRNA:Homo_sapiens	5.0	68.0	8.5	650.6990229945552	2.2879810404432277	1:hsa;URS00000A62E0_9606_tRNA-Asp:tRNA:Homo_sapiens,632689,632748,+	81.3373778743194	0.28599763005540346
URS0000092302_9606_tRNA-Ser (anticodon TGA) 1-1:tRNA:Homo_sapiens	4.0	68.0	68.0	650.6990229945552	2.2879810404432277	10:hsa;URS0000092302_9606_tRNA-Ser (anticodon TGA) 1-1:tRNA:Homo_sapiens,67764503,67764562,+	650.6990229945552	2.2879810404432277
URS0000017BA7_9606_tRNA-Asp:tRNA:Homo_sapiens	5.0	68.0	8.5	650.6990229945552	2.2879810404432277	MT:hsa;URS0000017BA7_9606_tRNA-Asp:tRNA:Homo_sapiens,7518,7577,+	81.3373778743194	0.28599763005540346
URS00000A45EB_9606_tRNA-Asp:tRNA:Homo_sapiens	5.0	68.0	8.5	650.6990229945552	2.2879810404432277	MT:hsa;URS00000A45EB_9606_tRNA-Asp:tRNA:Homo_sapiens,7518,7577,+	81.3373778743194	0.28599763005540346
URS0000095367_9606_tRNA-Pro:tRNA:Homo_sapiens	7.0	67.0	12.600000000000001	641.1299197152235	2.2543342604367096	MT:hsa;URS0000095367_9606_tRNA-Pro:tRNA:Homo_sapiens,15964,16023,+	120.57070131957936	0.42394942808212754
URS0000078D2D_9606_tRNA-Pro:tRNA:Homo_sapiens	7.0	67.0	12.600000000000001	641.1299197152235	2.2543342604367096	MT:hsa;URS0000078D2D_9606_tRNA-Pro:tRNA:Homo_sapiens,15955,16014,+	120.57070131957936	0.42394942808212754
URS000007FC92_9606_tRNA-Pro:tRNA:Homo_sapiens	7.0	67.0	12.600000000000001	641.1299197152235	2.2543342604367096	MT:hsa;URS000007FC92_9606_tRNA-Pro:tRNA:Homo_sapiens,15955,16014,+	120.57070131957936	0.42394942808212754
URS00000B67FD_9606_tRNA-Pro:tRNA:Homo_sapiens	7.0	67.0	12.600000000000001	641.1299197152235	2.2543342604367096	MT:hsa;URS00000B67FD_9606_tRNA-Pro:tRNA:Homo_sapiens,15955,16014,+	120.57070131957936	0.42394942808212754
URS0000019953_9606_tRNA-Pro:tRNA:Homo_sapiens	7.0	67.0	12.600000000000001	641.1299197152235	2.2543342604367096	MT:hsa;URS0000019953_9606_tRNA-Pro:tRNA:Homo_sapiens,15956,16015,+	120.57070131957936	0.42394942808212754
URS0000044288_9606_tRNA-Leu:tRNA:Homo_sapiens	6.0	66.0	11.566666666666668	631.5608164358918	2.2206874804301915	MT:hsa;URS0000044288_9606_tRNA-Leu:tRNA:Homo_sapiens,12266,12325,+	110.6826279309366	0.38918108874205887
URS000009BBDF_9606_tRNA-Leu:tRNA:Homo_sapiens	6.0	66.0	11.566666666666668	631.5608164358918	2.2206874804301915	MT:hsa;URS000009BBDF_9606_tRNA-Leu:tRNA:Homo_sapiens,12266,12325,+	110.6826279309366	0.38918108874205887
URS00000177BE_9606_tRNA-Leu:tRNA:Homo_sapiens	6.0	66.0	11.566666666666668	631.5608164358918	2.2206874804301915	MT:hsa;URS00000177BE_9606_tRNA-Leu:tRNA:Homo_sapiens,12266,12325,+	110.6826279309366	0.38918108874205887
URS00000B2DA3_9606:tRNA:Homo_sapiens	6.0	66.0	11.566666666666668	631.5608164358918	2.2206874804301915	MT:hsa;URS00000B2DA3_9606:tRNA:Homo_sapiens,12266,12325,+	110.6826279309366	0.38918108874205887
URS00000BADFA_9606_tRNA-Leu:tRNA:Homo_sapiens	6.0	66.0	11.566666666666668	631.5608164358918	2.2206874804301915	MT:hsa;URS00000BADFA_9606_tRNA-Leu:tRNA:Homo_sapiens,12266,12325,+	110.6826279309366	0.38918108874205887
URS0000086DBC_9606_piR-36711:piRNA:Homo_sapiens	6.0	63.0	31.5	602.8535065978967	2.1197471404106376	1:hsa;URS0000086DBC_9606_piR-36711:piRNA:Homo_sapiens,30968168,30968195,-	301.42675329894837	1.0598735702053188
URS0000001346_9606_tRNA-Lys:tRNA:Homo_sapiens	7.0	62.0	40.142857142857146	593.2844033185651	2.0861003604041195	16:hsa;URS0000001346_9606_tRNA-Lys:tRNA:Homo_sapiens,3180569,3180628,-	384.131145927458	1.3506778831187962
URS000008666A_9606_piR-45884:piRNA:Homo_sapiens	6.0	60.0	45.6	574.1461967599016	2.0188068003910833	14:hsa;URS000008666A_9606_piR-45884:piRNA:Homo_sapiens,73588832,73588859,-	436.35110953752525	1.5342931682972234
URS00000B0DA9_9606:rRNA:Homo_sapiens	5.0	60.0	30.0	574.1461967599016	2.0188068003910833	MT:hsa;URS00000B0DA9_9606:rRNA:Homo_sapiens,1476,1535,+	287.0730983799508	1.0094034001955416
URS00000B0DA9_9606:rRNA:Homo_sapiens	5.0	60.0	30.0	574.1461967599016	2.0188068003910833	5:hsa;URS00000B0DA9_9606:rRNA:Homo_sapiens,80651183,80651242,-	287.0730983799508	1.0094034001955416
URS0000033B5D_9606_piR-36063:piRNA:Homo_sapiens	8.0	58.0	9.666666666666666	555.0079902012383	1.951513240378047	21:hsa;URS0000033B5D_9606_piR-36063:piRNA:Homo_sapiens,8217622,8217651,+	92.50133170020636	0.32525220672967453
URS0000033B5D_9606_piR-36063:piRNA:Homo_sapiens	8.0	58.0	9.666666666666666	555.0079902012383	1.951513240378047	21:hsa;URS0000033B5D_9606_piR-36063:piRNA:Homo_sapiens,8444892,8444921,+	92.50133170020636	0.32525220672967453
URS0000033B5D_9606_piR-36063:piRNA:Homo_sapiens	8.0	58.0	9.666666666666666	555.0079902012383	1.951513240378047	11:hsa;URS0000033B5D_9606_piR-36063:piRNA:Homo_sapiens,77886522,77886551,+	92.50133170020636	0.32525220672967453
URS0000033B5D_9606_piR-36063:piRNA:Homo_sapiens	8.0	58.0	9.666666666666666	555.0079902012383	1.951513240378047	21:hsa;URS0000033B5D_9606_piR-36063:piRNA:Homo_sapiens,8400660,8400689,+	92.50133170020636	0.32525220672967453
URS0000033B5D_9606_piR-36063:piRNA:Homo_sapiens	8.0	58.0	9.666666666666666	555.0079902012383	1.951513240378047	7:hsa;URS0000033B5D_9606_piR-36063:piRNA:Homo_sapiens,69062491,69062520,+	92.50133170020636	0.32525220672967453
URS0000033B5D_9606_piR-36063:piRNA:Homo_sapiens	8.0	58.0	9.666666666666666	555.0079902012383	1.951513240378047	1:hsa;URS0000033B5D_9606_piR-36063:piRNA:Homo_sapiens,237603101,237603130,+	92.50133170020636	0.32525220672967453
URS000002DD41_9606_piR-36026:piRNA:Homo_sapiens	3.0	57.0	57.0	545.4388869219066	1.9178664603715292	6:hsa;URS000002DD41_9606_piR-36026:piRNA:Homo_sapiens,27791401,27791427,-	545.4388869219066	1.9178664603715292
URS000006A033_9606_piR-44717:piRNA:Homo_sapiens	5.0	55.0	5.277777777777777	526.3006803632431	1.850572900358493	14:hsa;URS000006A033_9606_piR-44717:piRNA:Homo_sapiens,20653102,20653133,-	50.50360064091726	0.17758022781217858
URS00000B9DA1_9606_piR-31701:piRNA:Homo_sapiens	3.0	55.0	55.0	526.3006803632431	1.850572900358493	11:hsa;URS00000B9DA1_9606_piR-31701:piRNA:Homo_sapiens,8684227,8684258,+	526.3006803632431	1.850572900358493
URS000006A033_9606_piR-44717:piRNA:Homo_sapiens	5.0	55.0	5.277777777777779	526.3006803632431	1.850572900358493	8:hsa;URS000006A033_9606_piR-44717:piRNA:Homo_sapiens,66114042,66114073,+	50.503600640917284	0.17758022781217864
URS000006A033_9606_piR-44717:piRNA:Homo_sapiens	5.0	55.0	5.277777777777779	526.3006803632431	1.850572900358493	8:hsa;URS000006A033_9606_piR-44717:piRNA:Homo_sapiens,66113425,66113456,+	50.503600640917284	0.17758022781217864
URS000006A033_9606_piR-44717:piRNA:Homo_sapiens	5.0	55.0	5.277777777777779	526.3006803632431	1.850572900358493	2:hsa;URS000006A033_9606_piR-44717:piRNA:Homo_sapiens,27050836,27050867,+	50.503600640917284	0.17758022781217864
URS000006A033_9606_piR-44717:piRNA:Homo_sapiens	5.0	55.0	5.277777777777777	526.3006803632431	1.850572900358493	14:hsa;URS000006A033_9606_piR-44717:piRNA:Homo_sapiens,20663195,20663226,-	50.50360064091726	0.17758022781217858
URS000006A033_9606_piR-44717:piRNA:Homo_sapiens	5.0	55.0	5.277777777777779	526.3006803632431	1.850572900358493	14:hsa;URS000006A033_9606_piR-44717:piRNA:Homo_sapiens,20683327,20683358,+	50.503600640917284	0.17758022781217864
URS00000335D1_9606:snoRNA:Homo_sapiens	5.0	54.0	54.0	516.7315770839115	1.8169261203519749	19:hsa;URS00000335D1_9606:snoRNA:Homo_sapiens,3982513,3982572,-	516.7315770839115	1.8169261203519749
URS0000051A30_9606:otherRNA:Homo_sapiens	4.0	49.0	49.0	468.886060687253	1.6486922203193848	9:hsa;URS0000051A30_9606:otherRNA:Homo_sapiens,35657959,35658018,-	468.886060687253	1.6486922203193848
URS0000023621_9606_tRNA-Leu:tRNA:Homo_sapiens	5.0	49.0	8.166666666666666	468.886060687253	1.6486922203193848	MT:hsa;URS0000023621_9606_tRNA-Leu:tRNA:Homo_sapiens,12267,12326,+	78.14767678120883	0.2747820367198974
URS00000B9152_9606_piR-31531:piRNA:Homo_sapiens	3.0	44.0	44.0	421.04054429059454	1.4804583202867945	1:hsa;URS00000B9152_9606_piR-31531:piRNA:Homo_sapiens,44778428,44778455,+	421.04054429059454	1.4804583202867945
URS000002EC8C_9606_piR-hsa-373334:piRNA:Homo_sapiens	5.0	43.0	21.5	411.4714410112628	1.4468115402802764	16:hsa;URS000002EC8C_9606_piR-hsa-373334:piRNA:Homo_sapiens,3188136,3188168,+	205.7357205056314	0.7234057701401382
URS000002EC8C_9606_piR-hsa-373334:piRNA:Homo_sapiens	5.0	43.0	21.5	411.4714410112628	1.4468115402802764	16:hsa;URS000002EC8C_9606_piR-hsa-373334:piRNA:Homo_sapiens,3184130,3184162,-	205.7357205056314	0.7234057701401382
URS000001986D_9606_tRNA-OTHER:tRNA:Homo_sapiens	3.0	42.0	21.0	401.90233773193114	1.4131647602737583	16:hsa;URS000001986D_9606_tRNA-OTHER:tRNA:Homo_sapiens,3196155,3196214,+	200.95116886596557	0.7065823801368791
URS0000001B02_9606_piR-34342:piRNA:Homo_sapiens	3.0	42.0	21.0	401.90233773193114	1.4131647602737583	MT:hsa;URS0000001B02_9606_piR-34342:piRNA:Homo_sapiens,3002,3030,+	200.95116886596557	0.7065823801368791
URS00000B61D3_9606_piR-hsa-691249:piRNA:Homo_sapiens	2.0	37.0	3.3636363636363638	354.0568213352727	1.244930860241168	16:hsa;URS00000B61D3_9606_piR-hsa-691249:piRNA:Homo_sapiens,70779047,70779074,-	32.18698375775206	0.1131755327491971
URS00000B61D3_9606_piR-hsa-691249:piRNA:Homo_sapiens	2.0	37.0	3.3636363636363638	354.0568213352727	1.244930860241168	1:hsa;URS00000B61D3_9606_piR-hsa-691249:piRNA:Homo_sapiens,161465503,161465530,+	32.18698375775206	0.1131755327491971
URS00000B61D3_9606_piR-hsa-691249:piRNA:Homo_sapiens	2.0	37.0	3.3636363636363638	354.0568213352727	1.244930860241168	1:hsa;URS00000B61D3_9606_piR-hsa-691249:piRNA:Homo_sapiens,161443339,161443366,+	32.18698375775206	0.1131755327491971
URS00000B61D3_9606_piR-hsa-691249:piRNA:Homo_sapiens	2.0	37.0	3.3636363636363638	354.0568213352727	1.244930860241168	17:hsa;URS00000B61D3_9606_piR-hsa-691249:piRNA:Homo_sapiens,8125781,8125808,+	32.18698375775206	0.1131755327491971
URS00000B61D3_9606_piR-hsa-691249:piRNA:Homo_sapiens	2.0	37.0	3.3636363636363638	354.0568213352727	1.244930860241168	1:hsa;URS00000B61D3_9606_piR-hsa-691249:piRNA:Homo_sapiens,161450712,161450739,+	32.18698375775206	0.1131755327491971
URS00000B61D3_9606_piR-hsa-691249:piRNA:Homo_sapiens	2.0	37.0	3.3636363636363638	354.0568213352727	1.244930860241168	1:hsa;URS00000B61D3_9606_piR-hsa-691249:piRNA:Homo_sapiens,161523855,161523882,-	32.18698375775206	0.1131755327491971
URS00000B61D3_9606_piR-hsa-691249:piRNA:Homo_sapiens	2.0	37.0	3.3636363636363638	354.0568213352727	1.244930860241168	16:hsa;URS00000B61D3_9606_piR-hsa-691249:piRNA:Homo_sapiens,70789542,70789569,+	32.18698375775206	0.1131755327491971
URS00000B61D3_9606_piR-hsa-691249:piRNA:Homo_sapiens	2.0	37.0	3.3636363636363638	354.0568213352727	1.244930860241168	21:hsa;URS00000B61D3_9606_piR-hsa-691249:piRNA:Homo_sapiens,17454797,17454824,-	32.18698375775206	0.1131755327491971
URS00000B61D3_9606_piR-hsa-691249:piRNA:Homo_sapiens	2.0	37.0	3.3636363636363638	354.0568213352727	1.244930860241168	1:hsa;URS00000B61D3_9606_piR-hsa-691249:piRNA:Homo_sapiens,161458143,161458170,+	32.18698375775206	0.1131755327491971
URS00000B61D3_9606_piR-hsa-691249:piRNA:Homo_sapiens	2.0	37.0	3.3636363636363638	354.0568213352727	1.244930860241168	6:hsa;URS00000B61D3_9606_piR-hsa-691249:piRNA:Homo_sapiens,27902916,27902943,-	32.18698375775206	0.1131755327491971
URS00000B61D3_9606_piR-hsa-691249:piRNA:Homo_sapiens	2.0	37.0	3.3636363636363638	354.0568213352727	1.244930860241168	2:hsa;URS00000B61D3_9606_piR-hsa-691249:piRNA:Homo_sapiens,156401155,156401182,-	32.18698375775206	0.1131755327491971
URS000009C1FC_9606_piR-36339:piRNA:Homo_sapiens	3.0	36.0	36.0	344.487718055941	1.21128408023465	6:hsa;URS000009C1FC_9606_piR-36339:piRNA:Homo_sapiens,26575631,26575661,+	344.487718055941	1.21128408023465
URS000002084A_9606:snoRNA:Homo_sapiens	3.0	36.0	36.0	344.487718055941	1.21128408023465	10:hsa;URS000002084A_9606:snoRNA:Homo_sapiens,100237243,100237302,-	344.487718055941	1.21128408023465
URS00000508D0_9606_piR-34021:piRNA:Homo_sapiens	3.0	35.0	1.9444444444444444	334.9186147766093	1.177637300228132	8:hsa;URS00000508D0_9606_piR-34021:piRNA:Homo_sapiens,66113427,66113452,+	18.606589709811626	0.06542429445711843
URS00000508D0_9606_piR-34021:piRNA:Homo_sapiens	3.0	35.0	1.9444444444444444	334.9186147766093	1.177637300228132	8:hsa;URS00000508D0_9606_piR-34021:piRNA:Homo_sapiens,66114044,66114069,+	18.606589709811626	0.06542429445711843
URS00000508D0_9606_piR-34021:piRNA:Homo_sapiens	3.0	35.0	1.9444444444444444	334.9186147766093	1.177637300228132	14:hsa;URS00000508D0_9606_piR-34021:piRNA:Homo_sapiens,20653106,20653131,-	18.606589709811626	0.06542429445711843
URS00000B383E_9606_piR-44719:piRNA:Homo_sapiens	3.0	35.0	1.9444444444444444	334.9186147766093	1.177637300228132	8:hsa;URS00000B383E_9606_piR-44719:piRNA:Homo_sapiens,66114042,66114071,+	18.606589709811626	0.06542429445711843
URS00000B383E_9606_piR-44719:piRNA:Homo_sapiens	3.0	35.0	1.9444444444444444	334.9186147766093	1.177637300228132	8:hsa;URS00000B383E_9606_piR-44719:piRNA:Homo_sapiens,66113425,66113454,+	18.606589709811626	0.06542429445711843
URS00000B383E_9606_piR-44719:piRNA:Homo_sapiens	3.0	35.0	1.9444444444444444	334.9186147766093	1.177637300228132	2:hsa;URS00000B383E_9606_piR-44719:piRNA:Homo_sapiens,27050836,27050865,+	18.606589709811626	0.06542429445711843
URS00000B383E_9606_piR-44719:piRNA:Homo_sapiens	3.0	35.0	1.9444444444444444	334.9186147766093	1.177637300228132	14:hsa;URS00000B383E_9606_piR-44719:piRNA:Homo_sapiens,20653104,20653133,-	18.606589709811626	0.06542429445711843
URS00000508D0_9606_piR-34021:piRNA:Homo_sapiens	3.0	35.0	1.9444444444444444	334.9186147766093	1.177637300228132	14:hsa;URS00000508D0_9606_piR-34021:piRNA:Homo_sapiens,20663199,20663224,-	18.606589709811626	0.06542429445711843
URS00000B383E_9606_piR-44719:piRNA:Homo_sapiens	3.0	35.0	1.9444444444444444	334.9186147766093	1.177637300228132	14:hsa;URS00000B383E_9606_piR-44719:piRNA:Homo_sapiens,20683327,20683356,+	18.606589709811626	0.06542429445711843
URS00000508D0_9606_piR-34021:piRNA:Homo_sapiens	3.0	35.0	1.9444444444444444	334.9186147766093	1.177637300228132	2:hsa;URS00000508D0_9606_piR-34021:piRNA:Homo_sapiens,27050838,27050863,+	18.606589709811626	0.06542429445711843
URS00000508D0_9606_piR-34021:piRNA:Homo_sapiens	3.0	35.0	1.9444444444444444	334.9186147766093	1.177637300228132	14:hsa;URS00000508D0_9606_piR-34021:piRNA:Homo_sapiens,20683329,20683354,+	18.606589709811626	0.06542429445711843
URS00000B383E_9606_piR-44719:piRNA:Homo_sapiens	3.0	35.0	1.9444444444444444	334.9186147766093	1.177637300228132	14:hsa;URS00000B383E_9606_piR-44719:piRNA:Homo_sapiens,20663197,20663226,-	18.606589709811626	0.06542429445711843
URS0000068EE0_9606_piR-36742:piRNA:Homo_sapiens	7.0	34.0	17.0	325.3495114972776	1.1439905202216138	5:hsa;URS0000068EE0_9606_piR-36742:piRNA:Homo_sapiens,181188458,181188488,-	162.6747557486388	0.5719952601108069
URS0000051299_9606:rRNA:Homo_sapiens	2.0	34.0	34.0	325.3495114972776	1.1439905202216138	7:hsa;URS0000051299_9606:rRNA:Homo_sapiens,105325851,105325910,+	325.3495114972776	1.1439905202216138
URS0000002D9E_9606_piR-36743:piRNA:Homo_sapiens	7.0	34.0	17.0	325.3495114972776	1.1439905202216138	5:hsa;URS0000002D9E_9606_piR-36743:piRNA:Homo_sapiens,181188457,181188488,-	162.6747557486388	0.5719952601108069
URS00000B8C3F_9606_tRNA-Arg:tRNA:Homo_sapiens	3.0	32.0	8.0	306.2113049386142	1.0766969602085779	MT:hsa;URS00000B8C3F_9606_tRNA-Arg:tRNA:Homo_sapiens,10405,10464,+	76.55282623465355	0.26917424005214446
URS000006C019_9606:otherRNA:Homo_sapiens	3.0	32.0	32.0	306.2113049386142	1.0766969602085779	11:hsa;URS000006C019_9606:otherRNA:Homo_sapiens,66480172,66480231,-	306.2113049386142	1.0766969602085779
URS00000B27D7_9606:snRNA:Homo_sapiens	4.0	32.0	3.0793650793650795	306.2113049386142	1.0766969602085779	14:hsa;URS00000B27D7_9606:snRNA:Homo_sapiens,34546716,34546775,+	29.466762479211884	0.10361071938515085
