gene	32152388_EXO_S22	32170641_EXO_S35	32160652_EXO_S28	32152480_EXO_S3	32170419_EXO_S34	32160008_EXO_S24	32151370_EXO_S14	32150690_EXO_S2	180726-190530_Brain_S36	32151510_EXO_S15	32160118_EXO_S26	32150162_EXO_S11	32151633_EXO_S16	32152263_EXO_S7	32152081_EXO_S18	32152276_EXO_S21	32160740_EXO_S29	32152259_EXO_S20	32160002_EXO_S23	32161448_EXO_S32	32152082_EXO_S19	32152019_EXO_S17	32161241_EXO_S31	32170071_EXO_S33	32141754_EXO_S5	32150091_EXO_S1	32160964_EXO_S30	32160619_EXO_S27	32151247_EXO_S13	32150880_EXO_S12	32151523_EXO_S6	32141765_EXO_S9	32150158_EXO_S10	32140235_EXO_S8	32160071_EXO_S25	32151648_EXO_S4
hsa-miR-1293	0.0	0.0	47.0	305.0	0.0	51.0	0.0	50.0	0.0	0.0	0.0	0.0	17.0	0.0	0.0	0.0	32.0	1.0	38.0	16.0	0.0	15.0	15.0	0.0	118.0	0.0	63.0	0.0	4.0	23.0	65.0	0.0	31.0	0.0	0.0	26.0
hsa-miR-4662b	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	39.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-6795-5p	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	1.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-1291	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	41.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-1290	27.5	428.0	7.5	92.5	0.0	66.0	33.0	129.5	0.0	109.0	0.0	28.5	14.0	93.5	51.5	0.0	12.0	28.5	49.0	7.5	25.5	11.5	51.5	57.0	36.5	0.0	39.0	40.0	28.0	8.5	8.5	12.5	3.5	196.0	45.0	95.5
hsa-miR-489-3p	7.0	99.0	0.0	95.0	0.0	0.0	23.0	370.0	24.0	8.0	376.0	38.0	109.0	0.0	0.0	0.0	0.0	0.0	183.0	10.0	145.0	1.0	109.0	133.0	0.0	0.0	0.0	36.0	26.0	0.0	6.0	6.0	243.0	0.0	0.0	0.0
hsa-miR-127-3p	0.0	0.0	0.0	9.0	57.0	0.0	36.0	0.0	22736.0	0.0	66.0	3.0	0.0	0.0	0.0	53.0	0.0	0.0	49.0	16.0	0.0	77.0	27.0	191.0	38.0	0.0	65.0	49.0	0.0	25.0	0.0	15.0	100.0	0.0	0.0	0.0
hsa-miR-6893-3p	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-888-5p	35.0	133.0	0.0	285.0	55.0	63.0	200.0	66.0	15.0	19.0	1020.0	1.0	67.0	1.0	0.0	0.0	1.0	0.0	442.0	0.0	56.0	60.0	451.0	20.0	0.0	0.0	1.0	75.0	59.0	25.0	0.0	29.0	365.0	0.0	0.0	0.0
hsa-miR-3186-3p	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-1295a	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-6884-5p	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	49.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-10394-5p	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-3177-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
hsa-miR-381-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-33a-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30.0	0.0	0.0	0.0
hsa-miR-615-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	32.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
hsa-miR-6808-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-31-5p	1010.0	2124.0	564.0	1975.0	1351.0	1853.0	1609.0	1646.0	2476.0	454.0	4886.0	143.0	7332.0	427.0	291.0	348.0	117.0	869.0	2062.0	3976.0	956.0	1872.0	2148.0	8650.0	756.0	3.0	670.0	2073.0	1144.0	724.0	402.0	310.0	3463.0	99.0	231.0	166.0
hsa-miR-1286	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-1284	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	5.0	0.0	0.0	0.0	22.0	0.0	0.0	0.0	0.0	0.0	0.0	32.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-1283	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-1281	0.0	0.0	0.0	10.0	0.0	4.0	0.0	0.0	0.0	51.0	0.0	1.0	33.0	0.0	0.0	8.0	0.0	0.0	12.0	13.0	0.0	9.0	0.0	10.0	0.0	0.0	0.0	0.0	65.0	1.0	31.0	0.0	8.0	30.0	26.0	1.0
hsa-let-7g-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-7114-3p	113.0	1.0	89.0	544.0	0.0	268.0	248.0	0.0	13.0	608.0	70.0	179.0	118.0	94.0	271.0	107.0	213.0	627.0	164.0	124.0	76.0	37.0	109.0	95.0	12.0	213.0	81.0	168.0	284.0	153.0	308.0	93.0	138.0	297.0	369.0	135.0
hsa-miR-6752-3p	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0
hsa-miR-10a-3p	200.0	929.0	43.0	393.0	444.0	489.0	601.0	843.0	16.0	151.0	2737.0	41.0	2962.0	2.0	43.0	142.0	50.0	328.0	1102.0	491.0	94.0	216.0	867.0	2616.0	22.0	0.0	126.0	1037.0	389.0	52.0	53.0	123.0	1660.0	7.0	129.0	0.0
hsa-miR-514a-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35.01	0.0	0.0	21.0	0.0	0.0	0.0	0.0	0.0	0.0	8.76	0.0	0.0	30.0	129.99	0.0	0.0	0.0	0.0	0.0	0.0	45.99	0.0	27.990000000000002	0.0	0.0	0.0
hsa-miR-339-5p	214.0	842.0	66.0	1080.0	290.0	255.0	384.0	749.0	1156.0	288.0	1162.0	120.0	1181.0	195.0	70.0	164.0	27.0	190.0	659.0	374.0	83.0	382.0	1009.0	2296.0	196.0	0.0	82.0	792.0	64.0	108.0	47.0	248.0	1428.0	0.0	41.0	40.0
hsa-miR-219a-1-3p	0.0	0.0	0.0	0.0	30.0	0.0	0.0	0.0	5.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-4539	5.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-6743-5p	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	26.0	55.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0
hsa-miR-4538	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	14.0	65.0	7.0	3.0	0.0	0.0	0.0	0.0	52.0	31.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	28.0	0.0	0.0	0.0	17.0	84.0	34.0
hsa-miR-1278	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	48.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-4535	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	21.0	0.0	0.0	0.0	0.0	4.0	38.0	0.0	0.0	12.0	0.0	0.0
hsa-miR-1276	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	47.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-4534	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0
hsa-miR-4762-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-181a-3p	0.0	60.0	0.0	65.0	60.0	0.0	13.0	0.0	2573.0	4.0	34.0	0.0	60.0	0.0	0.0	0.0	0.0	12.0	22.0	25.0	0.0	5.0	31.0	18.0	19.0	0.0	0.0	93.0	38.0	0.0	21.0	5.0	55.0	0.0	0.0	0.0
hsa-miR-1275	10.0	0.0	0.0	15.0	0.0	0.0	0.0	49.0	217.0	11.0	49.0	0.0	31.0	0.0	0.0	0.0	0.0	0.0	4.0	15.0	0.0	12.0	24.0	27.0	2.0	0.0	0.0	48.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0
hsa-miR-4533	0.0	0.0	30.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
hsa-miR-4530	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	10.0	19.0	0.0
hsa-miR-6795-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-1272	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-194-5p	4249.0	2508.0	329.0	2366.0	2755.0	482.0	2724.0	3888.0	865.0	975.0	11700.0	769.0	3166.0	63.0	163.0	254.0	28.0	408.0	3819.0	1266.0	1478.0	1049.0	7594.0	19781.0	497.0	1.0	1968.0	3825.0	236.0	280.0	1507.0	373.0	4519.0	16.0	215.0	288.0
hsa-miR-1270	12.0	1.0	1.0	0.0	0.0	0.0	38.0	76.0	76.0	27.0	17.0	0.0	61.0	0.0	0.0	0.0	21.0	54.0	0.0	14.0	93.0	6.0	108.0	0.0	0.0	0.0	0.0	31.0	0.0	2.0	24.0	2.0	79.0	0.0	0.0	17.0
hsa-miR-4753-5p	0.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	37.0	0.0	0.0	0.0	27.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0
hsa-miR-6786-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.0	0.0	7.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.0	0.0	4.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0
hsa-miR-888-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	43.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-451a	24.0	0.0	0.0	0.0	3.0	1.0	17.0	2.0	49673.0	0.0	0.0	20.0	2.0	0.0	0.0	0.0	18.0	1.0	0.0	14.0	1.0	0.0	64.0	23.0	0.0	0.0	1.0	197.0	105.0	0.0	48.0	1.0	0.0	144.0	51.0	0.0
hsa-miR-10394-3p	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-378j	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-3689d	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-2355-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	43.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-3177-3p	34.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	43.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	44.0	0.0	0.0	0.0
hsa-miR-378i	0.0	1.0	0.0	0.0	1.0	0.5	2.0	0.0	14.0	0.0	3.0	1.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	1.5	1.0	9.0	4.0	1.0	0.0	0.0	0.0	2.0	0.0	1.0	1.0	0.0	1.5	0.0	0.0	2.0
hsa-miR-378h	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-6513-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	47.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0
hsa-miR-6875-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-378g	0.0	0.0	0.0	11.0	0.0	0.0	1.0	5.0	71.0	1.0	212.0	0.0	9.0	4.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	8.5	4.0	10.0	0.0	0.0	0.0	0.0	0.0	23.0	0.0	2.0	0.0	2.0	0.0
hsa-miR-381-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2389.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	47.0	0.0	0.0	0.0	6.0	3.0	16.0	0.0	0.0
hsa-miR-378f	0.0	0.0	25.0	0.0	0.0	0.0	1.0	1.0	8.0	0.0	1.0	0.0	6.5	1.0	0.0	0.0	0.0	1.0	2.0	1.0	1.0	1.0	23.0	75.0	1.0	0.0	1.0	37.5	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0
hsa-miR-615-3p	98.0	264.0	47.0	277.0	186.0	126.0	329.0	448.0	0.0	79.0	909.0	65.0	383.0	1.0	55.0	0.0	0.0	37.0	155.0	27.0	237.0	157.0	553.0	823.0	193.0	1.0	129.0	390.0	56.0	47.0	168.0	16.0	455.0	0.0	33.0	112.0
hsa-miR-378e	1.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	1.0	0.0	3.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	1.0	3.0	0.0	0.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
hsa-miR-378d	5.5	0.0	0.0	46.5	1.0	0.0	13.0	111.5	77.0	0.0	0.5	0.0	66.5	0.0	0.0	63.0	1.0	0.0	17.0	1.0	0.0	27.0	49.66	47.0	8.5	0.0	0.0	25.0	0.0	0.0	0.0	0.5	5.0	0.0	1.0	31.5
hsa-miR-4528	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-378c	2.25	1.0	0.0	94.5	2.0	4.5	39.25	85.75	70.0	3.5	3.0	10.0	90.75	129.0	0.0	9.0	1.0	25.5	33.0	53.5	64.5	56.5	51.75	47.0	16.0	0.0	35.0	12.5	0.0	11.0	12.0	0.25	80.0	0.0	0.0	4.75
hsa-miR-4526	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0
hsa-miR-378b	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-1267	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-31-3p	0.0	0.0	0.0	0.0	58.0	0.0	14.0	0.0	21.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	39.0	0.0	0.0	0.0
hsa-miR-4525	0.0	0.0	0.0	0.0	0.0	0.0	0.0	51.0	0.0	0.0	0.0	1.0	13.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-4523	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	36.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-4522	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	14.0	0.0	0.0
hsa-miR-1263	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-4521	0.0	0.0	0.0	0.0	0.0	37.0	0.0	0.0	17.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	0.0	23.0	0.0	0.0	0.0
hsa-miR-1262	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	0.0	21.0	0.0	0.0	92.0	0.0	0.0	43.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	40.0	0.0	0.0	0.0
hsa-miR-1261	28.0	0.0	5.0	58.0	0.0	0.0	47.0	53.0	133.0	4.0	160.0	6.0	69.0	0.0	0.0	1.0	0.0	69.0	54.0	0.0	0.0	0.0	2.0	67.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	92.0	0.0	0.0	0.0
hsa-miR-22-5p	90.0	109.0	30.0	312.0	47.0	116.0	357.0	259.0	1809.0	71.0	29.0	27.0	990.0	0.0	0.0	13.0	1.0	9.0	374.0	195.0	156.0	36.0	261.0	549.0	88.0	0.0	42.0	40.0	107.0	93.0	70.0	89.0	507.0	0.0	0.0	44.0
hsa-miR-1908-5p	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	386.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	26.0	38.0	0.0	0.0	0.0	0.0	50.0	0.0	0.0	12.0
hsa-miR-1266-5p	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0
hsa-miR-548as-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-339-3p	120.0	78.0	27.0	187.0	107.0	59.0	164.0	244.0	1213.0	31.0	228.0	7.0	341.0	0.0	0.0	72.0	0.0	14.0	455.0	186.0	46.0	67.0	372.0	909.0	87.0	1.0	77.0	369.0	2.0	48.0	47.0	13.0	325.0	12.0	42.0	19.0
hsa-miR-514a-3p	21.990000000000002	0.0	33.99	2.0100000000000002	98.01	0.0	15.0	0.0	0.0	35.01	29.009999999999998	6.99	17.009999999999998	0.0	0.0	0.0	26.009999999999998	0.0	72.0	98.01	0.0	60.0	38.01	462.99	21.990000000000002	0.0	0.0	0.0	0.0	18.0	75.0	0.0	53.010000000000005	0.0	0.0	0.0
hsa-miR-4664-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-4519	0.0	39.0	0.0	0.0	0.0	35.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	2.0	26.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
