gene	32160475_EXO_S26	32161242_EXO_S7	32160187_EXO_S9	32160696_EXO_S3	32151244_EXO_S30	180626-180628-190531_Brain_S32	32161406_EXO_S4	32160790_EXO_S27	32152197_EXO_S12	32150184_EXO_S18	32161462_EXO_S13	32151184_EXO_S8	32151974_EXO_S24	32160074_EXO_S17	32151031_EXO_S19	32151484_EXO_S11	32151694_EXO_S10	32160668_EXO_S16	32152356_EXO_S21	32151971_EXO_S23	32160196_EXO_S22	32151750_EXO_S14	32150887_EXO_S28	32150225_EXO_S2	32152444_EXO_S25	32140237_EXO_S31	32150168_EXO_S6	32152194_EXO_S15	32151686_EXO_S20	32161248_EXO_S29	32161349_EXO_S5	32150855_EXO_S1
hsa-miR-145-5p	0.0	5.0	0.0	0.0	0.0	4266.0	0.0	0.0	0.0	1.0	0.0	0.0	10148.0	0.0	110.0	0.0	0.0	305.0	0.0	2.0	4.0	0.0	2.0	0.0	0.0	0.0	1.0	2.0	2.0	0.0	0.0	1.0
hsa-miR-7515	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	46.0	0.0	0.0	0.0	48.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-4254	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
hsa-miR-6737-5p	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-4802-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-197-3p	617.0	944.0	178.0	457.0	2777.0	3913.0	857.0	989.0	173.0	564.0	809.0	146.0	7590.0	19.0	1074.0	763.0	812.0	4485.0	1075.0	333.0	504.0	916.0	3896.0	1381.0	283.0	533.0	961.0	1795.0	2339.0	1441.0	190.0	183.0
hsa-miR-450a-2-3p	0.0	0.0	218.0	0.0	0.0	25.0	0.0	47.0	0.0	0.0	0.0	0.0	34.0	0.0	61.0	0.0	94.0	49.0	2.0	145.0	8.0	0.0	86.0	0.0	0.0	0.0	4.0	0.0	66.0	0.0	0.0	0.0
hsa-miR-4756-3p	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-6835-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
hsa-miR-3168	0.0	0.0	0.0	1.0	0.0	13.0	0.0	0.0	0.0	206.0	2.0	0.0	0.0	0.0	24.0	43.0	1.0	0.0	109.0	0.0	0.0	0.0	28.0	0.0	0.0	1.0	0.0	0.0	16.0	74.0	0.0	0.0
hsa-miR-3944-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-3167	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	60.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-3166	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	47.0	0.0	0.0	0.0	0.0	41.0	0.0	0.0	0.0	0.0
hsa-miR-6789-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-3165	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-188-5p	0.0	0.0	0.0	88.0	111.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	63.0	0.0	0.0	0.0	70.0	201.0	11.0	0.0	3.0	0.0	226.0	46.0	0.0	0.0	35.0	50.0	121.0	382.0	0.0	0.0
hsa-miR-487a-3p	0.0	0.0	0.0	0.0	0.0	1346.0	0.0	0.0	0.0	0.0	0.0	0.0	1510.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-3163	0.0	114.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	114.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-3161	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-6826-5p	0.0	2.0	0.0	0.0	1.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	28.0	41.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
hsa-miR-365a-3p	0.0	69.5	212.5	0.0	319.0	387.5	0.0	0.5	68.0	72.0	1.5	0.0	830.0	13.5	115.0	87.5	63.5	380.5	5.0	7.5	56.5	82.0	928.0	7.5	12.0	79.0	212.5	345.0	392.5	122.0	3.0	0.0
hsa-miR-5010-5p	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	26.0	65.0	110.0	0.0	141.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	263.0	0.0	31.0	0.0	0.0	0.0
hsa-miR-5698	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	46.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-5696	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	111.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-6516-3p	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-5694	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-5693	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	36.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-5690	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0
hsa-miR-1226-3p	0.0	93.0	0.0	0.0	33.0	77.0	0.0	0.0	0.0	0.0	74.0	0.0	151.0	0.0	0.0	0.0	0.0	141.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.0	153.0	76.0	0.0	0.0	0.0
hsa-miR-6869-5p	22.0	0.0	42.0	135.0	102.0	8.0	0.0	83.0	0.0	154.0	0.0	1.0	59.0	0.0	74.0	0.0	37.0	162.0	167.0	0.0	0.0	0.0	71.0	106.0	79.0	73.0	113.0	92.0	40.0	0.0	0.0	1.0
hsa-miR-6507-5p	1.0	1.0	0.0	0.0	0.0	102.0	0.0	0.0	0.0	0.0	0.0	2.0	215.0	0.0	179.0	0.0	0.0	0.0	0.0	0.0	3.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
hsa-miR-375-3p	1041.0	2242.0	837.0	241.0	5339.0	5874.0	633.0	1520.0	3202.0	814.0	2306.0	454.0	6540.0	971.0	1877.0	3775.0	125977.0	36431.0	2990.0	12415.0	935.0	2052.0	7143.0	1037.0	606.0	9529.0	38139.0	239832.0	3078.0	5379.0	1176.0	1266.0
hsa-miR-412-5p	0.0	0.0	0.0	0.0	0.0	548.0	0.0	0.0	0.0	0.0	0.0	0.0	1486.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-25-3p	2421.0	1991.0	1598.0	1797.0	14542.0	8241.0	3909.0	3104.0	2149.0	2401.0	1473.0	135.0	13732.0	481.0	4221.0	5420.0	8283.0	30716.67	2707.0	1792.0	2631.0	3109.0	27185.33	5343.0	287.0	1270.0	4240.0	10012.0	10669.0	4923.0	543.0	1264.0
hsa-miR-3159	0.0	0.0	0.0	0.0	0.0	10.0	1.0	0.0	0.0	0.0	0.0	0.0	34.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-944	0.0	0.0	0.0	0.0	42.0	0.0	0.0	82.0	1.0	0.0	0.0	629.0	0.0	0.0	15.0	36.0	0.0	20.0	3.0	0.0	16.0	0.0	0.0	0.0	18.0	0.0	0.0	0.0	20.0	124.0	0.0	0.0
hsa-miR-943	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.0	0.0	0.0	0.0
hsa-miR-6770-5p	0.0	0.0	0.0	0.0	0.0	9.99	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-941	0.0	0.0	0.0	0.0	32.0	19.0	0.0	1.0	0.0	0.0	0.0	0.0	75.0	0.0	74.0	0.0	133.0	405.0	0.0	0.0	21.0	0.0	26.0	1.0	1.0	0.0	0.0	100.0	107.0	38.0	6.0	0.0
hsa-miR-510-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-940	0.0	0.0	0.0	0.0	0.0	142.0	0.0	0.0	0.0	0.0	0.0	1.0	407.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	94.0	0.0	0.0	0.0
hsa-miR-16-5p	1521.0	2397.0	939.0	241.0	13006.34	36700.34	1554.0	2089.0	755.66	1746.0	592.0	164.0	74718.34	429.0	3868.66	3522.0	3651.0	28636.34	1525.0	1624.0	1751.66	1428.66	17700.66	3047.0	292.0	1134.0	3491.0	5793.0	12218.66	2314.34	26.0	1058.0
hsa-miR-3154	371.0	0.0	0.0	1.0	0.0	19.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-3153	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-548av-3p	0.0	0.0	0.0	0.0	2.67	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.33	0.0	3.67	0.0	0.0	0.0	0.0	0.0	18.0	0.0	0.0	0.0
hsa-miR-1306-5p	0.0	73.0	775.0	0.0	414.0	303.0	175.0	0.0	0.0	321.0	0.0	92.0	297.0	0.0	28.0	52.0	352.0	308.0	94.0	206.0	38.0	286.0	201.0	371.0	0.0	0.0	32.0	247.0	192.0	45.0	236.0	0.0
hsa-miR-422a	0.5	0.5	1.0	0.5	3.5	1.0	1.5	0.83	1.0	0.0	0.0	0.0	9.5	0.5	0.5	0.5	1.0	5.7	0.5	0.0	0.5	0.5	7.0	0.0	0.5	1.0	0.5	0.5	2.0	2.0	0.5	0.0
hsa-miR-5689	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	3.0	0.0	7.0	1.0	0.0	134.0	0.0	0.0	0.0	4.0	1.0	1.0	0.0	0.0	1.0	0.0	27.0	0.0	8.0	0.0	0.0	0.0
hsa-miR-501-5p	173.0	1.0	334.0	73.0	898.0	43.0	321.0	532.0	167.0	25.0	4.0	149.0	153.0	18.0	429.0	71.0	148.0	780.0	337.0	130.0	239.0	27.0	2351.0	0.0	0.0	172.0	460.0	665.0	1893.0	594.0	0.0	0.0
hsa-miR-455-5p	186.0	0.0	0.0	0.0	120.0	3.0	0.0	30.0	0.0	0.0	0.0	0.0	21.0	0.0	59.0	0.0	299.0	24.0	111.0	0.0	2.0	0.0	66.0	351.0	0.0	0.0	35.0	3.0	70.0	0.0	0.0	0.0
hsa-miR-11181-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
hsa-miR-5684	0.0	57.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-5683	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-3152-5p	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	34.0	0.0	0.0	0.0
hsa-miR-5680	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	69.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-145-3p	0.0	0.0	0.0	1.0	11.0	1637.0	0.0	22.0	0.0	0.0	0.0	1.0	3352.0	0.0	0.0	0.0	0.0	322.0	1.0	2.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0
hsa-miR-498-5p	0.0	0.0	0.0	0.0	0.0	0.0	51.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0
hsa-miR-136-5p	0.0	0.0	0.0	0.0	131.0	570.0	0.0	0.0	0.0	0.0	0.0	0.0	931.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-936	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	57.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-892b	81.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	73.0	0.0	0.0	0.0	0.0	0.0	33.0	0.0	0.0	0.0
hsa-miR-935	0.0	0.0	0.0	0.0	0.0	853.0	0.0	0.0	0.0	1.0	0.0	0.0	1580.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-548h-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	33.35	0.0	0.0	2.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-4666b	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-3149	0.0	2.0	0.0	0.0	0.0	33.0	0.0	0.0	0.0	1.0	0.0	0.0	90.0	0.0	15.0	0.0	0.0	0.0	0.0	102.0	0.0	1.0	0.0	0.0	0.0	0.0	35.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-892a	46.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	43.0	0.0	0.0	116.0	0.0	90.0	0.0	0.0	0.0	0.0
hsa-miR-934	500.0	0.0	0.0	104.0	446.0	0.0	212.0	15.0	102.0	0.0	0.0	0.0	0.0	0.0	161.0	118.0	121.0	215.0	129.0	14.0	61.0	188.0	977.0	0.0	0.0	0.0	205.0	224.0	455.0	358.0	0.0	0.0
hsa-miR-4649-5p	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	95.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-128-1-5p	0.0	0.0	0.0	0.0	21.0	505.0	0.0	0.0	0.0	0.0	0.0	0.0	1129.0	0.0	0.0	0.0	0.0	1.0	40.0	0.0	2.0	0.0	66.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-6728-5p	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	3.0	0.0	1.0	0.0	2.0	0.0	2.0	1.0	3.0	1.0	0.0	1.0	12.0	1.0	1.0	0.0	0.0	0.0	2.0
hsa-miR-3147	0.0	0.0	0.0	0.0	1.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-188-3p	0.0	0.0	0.0	0.0	0.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-1250-5p	0.0	0.0	0.0	0.0	47.0	189.0	0.0	0.0	0.0	292.0	0.0	0.0	206.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	45.0	27.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-3143	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	81.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-3142	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-3141	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	105.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0	0.0	0.0	78.0	0.0	0.0	1.0	1.0	456.0
hsa-miR-6826-3p	0.0	0.0	224.0	2.0	0.0	12.0	90.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	114.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0
hsa-miR-196a-5p	602.66	3424.66	2012.6599999999999	1012.3399999999999	10000.34	230.66000000000003	3455.66	2093.0	2883.5	991.3399999999999	646.66	0.0	142.0	747.66	1442.66	1261.16	4511.66	8178.5	1863.0	2059.16	1456.84	1284.0	18988.0	2665.5	480.0	1804.6599999999999	3544.34	4022.66	9736.66	2472.0	0.0	687.0
hsa-miR-5010-3p	0.0	0.0	0.0	0.0	81.0	191.0	0.0	0.0	57.0	0.0	0.0	0.0	350.0	0.0	0.0	70.0	0.0	26.0	11.0	0.0	12.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0
hsa-miR-6817-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0
hsa-miR-3692-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-2054	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-5001-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-6507-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
hsa-miR-676-5p	0.0	0.0	0.0	0.0	0.0	24.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	100.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-138-1-3p	0.0	0.0	1.0	0.0	28.0	196.0	0.0	88.0	0.0	0.0	0.0	0.0	198.0	0.0	0.0	0.0	0.0	72.0	0.0	0.0	10.0	0.0	72.0	120.0	0.0	0.0	17.0	0.0	32.0	0.0	0.0	0.0
hsa-miR-412-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-891b	0.0	290.0	93.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	2.0	0.0	0.0	0.0	0.0	120.0	0.0	0.0	0.0	0.0	0.0	0.0	164.0	0.0	0.0	0.0	0.0	113.0	0.0	0.0	0.0	0.0
hsa-miR-3139	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-4691-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-3138	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	112.0	0.0	93.0	3.0	1.0	41.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-6770-3p	0.0	0.0	0.99	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-920	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	172.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-3133	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	54.0	0.0	0.0	0.0	0.0	0.0	149.0	0.0	1.0	0.0	0.0	0.0	0.0	41.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-3131	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	0.0	0.0	1.0	0.0	2.0	30.0	0.0	0.0	0.0
hsa-miR-6761-5p	0.0	0.0	0.0	0.0	0.0	27.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	48.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-1306-3p	0.0	0.0	0.0	0.0	100.0	162.0	0.0	0.0	0.0	0.0	0.0	0.0	311.0	0.0	0.0	0.0	27.0	0.0	0.0	0.0	12.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0
